scenario,size,seed,policy,budget,retained_count,retained_ratio,exact_recall_at_1,exact_recall_at_5,recall_at_1,recall_at_5,mrr,exact_mrr,target_fact_retained,superseded_fact_at_1,index_bytes,selection_seconds,index_build_seconds,retrieved_tokens,dedup_representatives,samples,query_p50_ms,query_p95_ms,search_p50_ms,search_p95_ms,retrieval_p50_ms,retrieval_p95_ms
old,500,11,full,1.0,500,1.0,0.4305555555555556,1.0,0.7638888888888888,1.0,0.8761574074074073,0.6844907407407407,1.0,0.2222222222222222,4608045,3.3870001061586663e-06,0.008953078000104142,63.40277777777778,,360,34.63453500012292,37.05094339966308,0.039774500010025804,0.04620950019216252,34.674168500032465,37.091018899764094
old,500,11,importance,0.25,125,0.25,0.08333333333333333,0.3333333333333333,0.18055555555555555,0.3333333333333333,0.2546296296296296,0.18634259259259256,0.3333333333333333,0.1527777777777778,1152045,0.00013689499974134378,0.0038447820002147637,65.19444444444444,,360,34.63453500012292,37.05094339966308,0.012954000339959748,0.014362450042426646,34.647138500076835,37.06388699984018
old,500,11,recency,0.5,250,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304045,0.00012215699962325743,0.005031693000091764,68.45833333333333,,360,34.63453500012292,37.05094339966308,0.021840499812242342,0.022626499958278146,34.65614500009906,37.07334784980958
old,500,11,importance,0.5,250,0.5,0.2222222222222222,0.5,0.3194444444444444,0.5,0.40509259259259256,0.33796296296296297,0.5,0.18055555555555555,2304045,0.00011225900016142987,0.004808307000075729,65.86111111111111,,360,34.63453500012292,37.05094339966308,0.022521999881064403,0.02349399983359035,34.65736700013622,37.073383899269174
old,500,11,recency,0.75,375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456045,0.0001073200000973884,0.006275830000049609,68.44444444444444,,360,34.63453500012292,37.05094339966308,0.03137849989798269,0.032160000046133064,34.66584350007906,37.082681349329505
old,500,11,importance,0.75,375,0.75,0.2777777777777778,0.7222222222222222,0.5416666666666666,0.7222222222222222,0.6261574074074074,0.47615740740740736,0.7222222222222222,0.18055555555555555,3456045,0.0001539369995953166,0.00680956399992283,64.84722222222223,,360,34.63453500012292,37.05094339966308,0.030482000056508696,0.031994000028134906,34.66645050025363,37.08130539957892
old,500,11,semantic_dedup,0.5,250,0.5,0.05555555555555555,0.05555555555555555,0.1527777777777778,0.16666666666666666,0.1597222222222222,0.05555555555555555,0.16666666666666666,0.4166666666666667,2304045,0.003437844000018231,0.00548799299986058,66.16666666666667,92,360,34.63453500012292,37.05094339966308,0.022040999965611263,0.02576000019871572,34.65779899966037,37.0726854996974
old,500,11,semantic_dedup,0.75,375,0.75,0.05555555555555555,0.05555555555555555,0.1527777777777778,0.16666666666666666,0.1597222222222222,0.05555555555555555,0.16666666666666666,0.4027777777777778,3456045,0.0034356000001025677,0.0063493969996670785,66.48611111111111,92,360,34.63453500012292,37.05094339966308,0.030116000061752857,0.03427999997711595,34.66455050033801,37.080976399306564
old,500,11,semantic_dedup,0.25,125,0.25,0.05555555555555555,0.05555555555555555,0.1527777777777778,0.16666666666666666,0.1597222222222222,0.05555555555555555,0.16666666666666666,0.4722222222222222,1152045,0.003434558000208199,0.003982598000220605,65.80555555555556,92,360,34.63453500012292,37.05094339966308,0.01305950013374968,0.014218499723028799,34.64753900016149,37.064204899456854
old,500,11,recency,0.25,125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152045,0.00016280399995594053,0.0038336309999067453,68.55555555555556,,360,34.63453500012292,37.05094339966308,0.012513999990915181,0.013616549722428317,34.646928000256594,37.06373784966672
old,1000,11,semantic_dedup,0.25,250,0.25,0.0,0.0,0.1527777777777778,0.16666666666666666,0.1597222222222222,0.0,0.16666666666666666,0.5277777777777778,2304045,0.008536961999652704,0.005350015999738389,66.26388888888889,118,360,34.63453500012292,37.05094339966308,0.022251500013226178,0.025429999868720188,34.657041999935245,37.073057949692156
old,1000,11,semantic_dedup,0.75,750,0.75,0.0,0.0,0.1527777777777778,0.16666666666666666,0.1597222222222222,0.0,0.16666666666666666,0.4722222222222222,6912045,0.008545387000140181,0.011933468999814068,66.51388888888889,118,360,34.63453500012292,37.05094339966308,0.05749199999627308,0.0695600497238047,34.69311449998713,37.108230899571026
old,1000,11,recency,0.5,500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608045,0.00031708100004834705,0.007871152000006987,68.36111111111111,,360,34.63453500012292,37.05094339966308,0.039804499692763784,0.0476624998555053,34.67502100011188,37.091097349434676
old,1000,11,semantic_dedup,0.5,500,0.5,0.0,0.0,0.1527777777777778,0.16666666666666666,0.1597222222222222,0.0,0.16666666666666666,0.5138888888888888,4608045,0.008541920999959984,0.008330668000326114,66.31944444444444,118,360,34.63453500012292,37.05094339966308,0.03907800009983475,0.047985499759306556,34.674344000222845,37.09049534957103
old,1000,11,importance,0.75,750,0.75,0.2777777777777778,0.7222222222222222,0.5138888888888888,0.7222222222222222,0.6122685185185186,0.4715277777777778,0.7222222222222222,0.20833333333333334,6912045,0.0003436299998611503,0.010769321000225318,64.81944444444444,,360,34.63453500012292,37.05094339966308,0.05766699996456737,0.06392749990027369,34.69199200003459,37.10863134965621
old,1000,11,recency,0.25,250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304045,0.0003691169999910926,0.005498701999840705,68.58333333333333,,360,34.63453500012292,37.05094339966308,0.022276499976214836,0.026950050209961777,34.656781000194314,37.073414899396084
old,1000,11,recency,0.75,750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6912045,0.00029883700017308,0.010684982999919157,68.38888888888889,,360,34.63453500012292,37.05094339966308,0.05759700002272439,0.06842804987172713,34.69381099989732,37.10942974973932
old,1000,11,full,1.0,1000,1.0,0.4305555555555556,1.0,0.7638888888888888,1.0,0.8761574074074073,0.6844907407407407,1.0,0.2222222222222222,9216045,3.487499998300336e-05,0.014191644999755226,63.5,,360,34.63453500012292,37.05094339966308,0.07698849981352396,0.08552405017780984,34.711489000073925,37.1279031493259
old,1000,11,importance,0.25,250,0.25,0.08333333333333333,0.3333333333333333,0.18055555555555555,0.3333333333333333,0.2546296296296296,0.18634259259259256,0.3333333333333333,0.1527777777777778,2304045,0.0003348739996908989,0.005142509000052087,65.93055555555556,,360,34.63453500012292,37.05094339966308,0.022406500193028478,0.024941450033111323,34.65668600028948,37.07364684962613
old,1000,11,importance,0.5,500,0.5,0.2222222222222222,0.5,0.3194444444444444,0.5,0.40509259259259256,0.33796296296296297,0.5,0.18055555555555555,4608045,0.00031516699982603313,0.0077130469999247,65.86111111111111,,360,34.63453500012292,37.05094339966308,0.04046100002597086,0.04326404998664657,34.675090500059014,37.09246570006144
old,5000,11,recency,0.25,1250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11520045,0.001784794000286638,0.01752844099974027,68.13888888888889,,360,34.63453500012292,37.05094339966308,0.09545299985802558,0.107550550023916,34.730169000113165,37.14505559983081
old,5000,11,semantic_dedup,0.25,1250,0.25,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.5416666666666666,11520045,0.0717286129997774,0.017047315000127128,66.5,203,360,34.63453500012292,37.05094339966308,0.09225200005857914,0.10038304994850478,34.72818499994901,37.143194449686234
old,5000,11,importance,0.75,3750,0.75,0.2777777777777778,0.625,0.4583333333333333,0.625,0.5443672839506173,0.4361882716049383,0.6666666666666666,0.16666666666666666,34560045,0.002246344000013778,0.054799427000034484,65.72222222222223,,360,34.63453500012292,37.05094339966308,0.45616450006491505,0.5693655002005471,35.09299449979153,37.53926345052605
old,5000,11,semantic_dedup,0.75,3750,0.75,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.4444444444444444,34560045,0.07180578599945875,0.057255721999808884,66.70833333333333,203,360,34.63453500012292,37.05094339966308,0.4198369999812712,0.5353745501679441,35.0620164999782,37.52408644936622
old,5000,11,importance,0.5,2500,0.5,0.2222222222222222,0.4583333333333333,0.3194444444444444,0.4583333333333333,0.39285714285714285,0.33068783068783064,0.5,0.16666666666666666,23040045,0.0021391949999269855,0.04037279400017724,66.33333333333333,,360,34.63453500012292,37.05094339966308,0.18463900005372125,0.22305860027245217,34.82027599989124,37.23633229965344
old,5000,11,full,1.0,5000,1.0,0.4166666666666667,0.9583333333333334,0.7083333333333334,0.9583333333333334,0.8288966049382717,0.6570987654320988,1.0,0.20833333333333334,46080045,0.00022519000003740075,0.07468044999995982,63.958333333333336,,360,34.63453500012292,37.05094339966308,0.6350480000492098,0.779778250102936,35.27012350014047,37.674717199752195
old,5000,11,importance,0.25,1250,0.25,0.08333333333333333,0.3333333333333333,0.18055555555555555,0.3333333333333333,0.24884259259259256,0.18333333333333332,0.3333333333333333,0.1527777777777778,11520045,0.002051991999906022,0.020660414999838395,66.65277777777777,,360,34.63453500012292,37.05094339966308,0.0912750001589302,0.09824854980706732,34.72693799994886,37.142597899719476
old,5000,11,recency,0.5,2500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23040045,0.0019861989999299112,0.03683001500030514,68.18055555555556,,360,34.63453500012292,37.05094339966308,0.19911049980692042,0.24231214965766415,34.83546450001995,37.25002834967199
old,5000,11,semantic_dedup,0.5,2500,0.5,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.4722222222222222,23040045,0.07178489699936108,0.03964897600008044,66.65277777777777,203,360,34.63453500012292,37.05094339966308,0.187934999985373,0.23738859977129323,34.824790000129724,37.25500834996183
old,5000,11,recency,0.75,3750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34560045,0.0021788990002278297,0.055604958000003535,68.27777777777777,,360,34.63453500012292,37.05094339966308,0.40493400001651025,0.522784100098761,35.05093099988699,37.47542589985642
old,10000,11,recency,0.75,7500,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69120045,0.004384447000120417,0.10641918200008149,68.26388888888889,,360,34.63453500012292,37.05094339966308,1.1508190000313334,1.3318160998778694,35.79527299984875,38.22321049954098
old,10000,11,recency,0.25,2500,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23040045,0.004908473000341473,0.03792407299988554,68.26388888888889,,360,34.63453500012292,37.05094339966308,0.17831699983617,0.19811055003629008,34.815001499737264,37.22823194977991
old,10000,11,full,1.0,10000,1.0,0.4166666666666667,0.9444444444444444,0.7083333333333334,0.9444444444444444,0.8219521604938271,0.6521384479717813,1.0,0.20833333333333334,92160045,0.00041263799994339934,0.14027463599995826,63.97222222222222,,360,34.63453500012292,37.05094339966308,1.7441789996155421,1.9145757000160302,36.396682500026145,38.82207644946902
old,10000,11,semantic_dedup,0.25,2500,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,23040045,0.20603357699974367,0.037078507999922294,66.72222222222223,307,360,34.63453500012292,37.05094339966308,0.18320650019632012,0.227025549861537,34.82208900027217,37.235139249719396
old,10000,11,semantic_dedup,0.75,7500,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,69120045,0.20591591799939124,0.10899307599993335,66.84722222222223,307,360,34.63453500012292,37.05094339966308,1.1492360001739144,1.349749550126944,35.79800250008702,38.23941859982369
old,10000,11,importance,0.5,5000,0.5,0.2222222222222222,0.4583333333333333,0.3194444444444444,0.4583333333333333,0.38938492063492064,0.3288359788359788,0.5,0.16666666666666666,46080045,0.004966039999999339,0.07381694200012134,66.27777777777777,,360,34.63453500012292,37.05094339966308,0.6496105002042896,0.8370052001964723,35.28589849997843,37.74796524969588
old,10000,11,importance,0.75,7500,0.75,0.2777777777777778,0.6111111111111112,0.4583333333333333,0.625,0.5402006172839506,0.43387345679012346,0.6666666666666666,0.16666666666666666,69120045,0.00490129900026659,0.10575283000025593,65.72222222222223,,360,34.63453500012292,37.05094339966308,1.1622255001384474,1.3770101498494114,35.79533299966897,38.20190634944538
old,10000,11,importance,0.25,2500,0.25,0.08333333333333333,0.3333333333333333,0.18055555555555555,0.3333333333333333,0.24884259259259256,0.18333333333333332,0.3333333333333333,0.1527777777777778,23040045,0.004796614999577287,0.0377922069997112,66.59722222222223,,360,34.63453500012292,37.05094339966308,0.18258500017509505,0.18973844983065646,34.81841250004436,37.23374429960131
old,10000,11,semantic_dedup,0.5,5000,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4861111111111111,46080045,0.20597278399964125,0.07656446999999389,66.77777777777777,307,360,34.63453500012292,37.05094339966308,0.6639265000103478,0.8303488499677771,35.2999950002868,37.72237244959342
old,10000,11,recency,0.5,5000,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46080045,0.005361095999887766,0.07563799399986237,68.23611111111111,,360,34.63453500012292,37.05094339966308,0.6543985000462271,0.8257996000111234,35.28303349958151,37.69209409954328
balanced,100,11,importance,0.25,25,0.25,0.1388888888888889,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.27546296296296297,0.22106481481481477,0.3333333333333333,0.1111111111111111,230445,0.00016842400009409175,0.0026981760001945077,61.291666666666664,,360,34.63453500012292,37.05094339966308,0.0039569999898958486,0.004320449806982651,34.63838250036133,37.05484489939863
balanced,100,11,full,1.0,100,1.0,0.4444444444444444,1.0,0.7777777777777778,1.0,0.886574074074074,0.693287037037037,1.0,0.2222222222222222,921645,1.5230002645694185e-06,0.004006473000117694,60.81944444444444,,360,34.63453500012292,37.05094339966308,0.010600000223348616,0.011231499911446008,34.64508499996555,37.061689449546975
balanced,100,11,recency,0.5,50,0.5,0.375,0.5555555555555556,0.4027777777777778,0.5555555555555556,0.4791666666666667,0.46064814814814814,0.5555555555555556,0.1527777777777778,460845,2.7472000056150137e-05,0.002945897999779845,61.388888888888886,,360,34.63453500012292,37.05094339966308,0.006006499916111352,0.006613949653910822,34.64057599990156,37.05683399953159
balanced,100,11,importance,0.75,75,0.75,0.2777777777777778,0.7222222222222222,0.5138888888888888,0.7222222222222222,0.6157407407407407,0.47337962962962965,0.7222222222222222,0.20833333333333334,691245,2.6499000341573264e-05,0.0032437429999845335,61.19444444444444,,360,34.63453500012292,37.05094339966308,0.007889500238889013,0.008425999590144784,34.6420539999599,37.0584669494292
balanced,100,11,semantic_dedup,0.5,50,0.5,0.3055555555555556,0.3333333333333333,0.5833333333333334,0.7222222222222222,0.6527777777777778,0.3194444444444444,0.7222222222222222,0.19444444444444445,460845,0.0008742790000724199,0.00298215499969956,60.75,62,360,34.63453500012292,37.05094339966308,0.0059710000641644,0.0064420000853715464,34.64059650013951,37.05672294977376
